station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LFPG,2026-03-13 04:00,50.00,44.60,81.60,190.00,16.00,0.00,29.83,M,6.21,M,OVC,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 130400Z 19016KT 9999 OVC016 10/07 Q1010 NOSIG,M
LFPG,2026-03-13 04:30,50.00,44.60,81.60,200.00,16.00,0.00,29.80,M,6.21,M,OVC,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 130430Z 20016KT 9999 OVC016 10/07 Q1009 NOSIG,M
LFPG,2026-03-13 05:00,50.00,44.60,81.60,200.00,19.00,0.00,29.80,M,6.21,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 130500Z 20019KT 9999 OVC015 10/07 Q1009 NOSIG,M
LFPG,2026-03-13 05:30,50.00,46.40,87.37,190.00,20.00,0.00,29.77,M,6.21,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 130530Z 19020KT 9999 OVC013 10/08 Q1008 NOSIG,M
LFPG,2026-03-13 06:00,51.80,46.40,81.74,200.00,21.00,0.00,29.77,M,6.21,31.00,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 130600Z 20021G31KT 9999 OVC014 11/08 Q1008 TEMPO 20020G35KT,M
LFPG,2026-03-13 06:30,51.80,46.40,81.74,200.00,21.00,0.00,29.77,M,6.21,M,BKN,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 130630Z 20021KT 9999 BKN016 11/08 Q1008 TEMPO 20020G35KT,M
LFPG,2026-03-13 07:00,51.80,46.40,81.74,200.00,17.00,0.00,29.77,M,6.21,M,OVC,M,M,M,1400.00,M,M,M,-RA,M,M,M,M,M,M,51.80,LFPG 130700Z 20017KT 9999 -RA OVC014 11/08 Q1008 TEMPO 20020G35KT,M
LFPG,2026-03-13 07:30,51.80,48.20,87.47,200.00,19.00,0.00,29.74,M,6.21,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 130730Z 20019KT 9999 OVC014 11/09 Q1007 TEMPO 20020G35KT,M
LFPG,2026-03-13 08:00,51.80,48.20,87.47,200.00,19.00,0.00,29.74,M,6.21,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 130800Z 20019KT 9999 OVC012 11/09 Q1007 TEMPO 20020G35KT,M
LFPG,2026-03-13 08:30,51.80,48.20,87.47,200.00,22.00,0.00,29.74,M,6.21,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 130830Z 20022KT 9999 OVC012 11/09 Q1007 TEMPO 20020G35KT 3000 RA,M
LFPG,2026-03-13 09:00,51.80,48.20,87.47,200.00,21.00,0.00,29.74,M,6.21,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 130900Z 20021KT 9999 OVC011 11/09 Q1007 TEMPO 20020G35KT 3000 RA,M
LFPG,2026-03-13 09:30,53.60,48.20,81.87,200.00,22.00,0.00,29.71,M,6.21,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 130930Z 20022KT 9999 OVC011 12/09 Q1006 TEMPO 20020G35KT 3000 RA,M
LFPG,2026-03-13 10:00,53.60,50.00,87.56,200.00,20.00,0.00,29.71,M,2.49,M,SCT,BKN,M,M,900.00,1100.00,M,M,RA,M,M,M,M,M,M,53.60,LFPG 131000Z 20020KT 4000 RA SCT009TCU BKN011 12/10 Q1006 TEMPO 20020G35KT 2500 RA BKN008,M
LFPG,2026-03-13 10:30,50.00,46.40,87.37,310.00,15.00,0.00,29.74,M,2.49,M,FEW,SCT,BKN,M,700.00,1200.00,2100.00,M,RA,M,M,M,M,M,M,50.00,LFPG 131030Z 31015KT 4000 1000S R27L/1500U R09R/P2000 R26R/1300D R08L/1400U R26L/1100D R08R/0900D R27R/1400U R09L/1800U RA FEW007TCU SCT012 BKN021 10/08 Q1007 BECMG 28010KT -RA BKN025,M
LFPG,2026-03-13 11:00,48.20,46.40,93.45,300.00,10.00,0.00,29.74,M,3.73,M,FEW,SCT,BKN,M,900.00,1100.00,2500.00,M,-RA,M,M,M,M,M,M,43.28,LFPG 131100Z 30010KT 6000 -RA FEW009 SCT011 BKN025 09/08 Q1007 NOSIG,M
LFPG,2026-03-13 11:30,48.20,44.60,87.28,310.00,10.00,0.00,29.74,M,3.73,M,FEW,SCT,BKN,M,800.00,2000.00,4600.00,M,-RA,M,M,M,M,M,M,43.28,LFPG 131130Z 31010KT 6000 -RA FEW008 SCT020 BKN046 09/07 Q1007 NOSIG,M
LFPG,2026-03-13 12:00,48.20,44.60,87.28,290.00,9.00,0.00,29.74,M,4.97,M,FEW,SCT,BKN,M,800.00,2300.00,3300.00,M,-RA,M,M,M,M,M,M,43.66,LFPG 131200Z 29009KT 8000 -RA FEW008 SCT023 BKN033 09/07 Q1007 NOSIG,M
LFPG,2026-03-13 12:30,46.40,44.60,93.40,330.00,11.00,0.00,29.71,M,4.97,M,FEW,BKN,M,M,800.00,1600.00,M,M,-RA,M,M,M,M,M,M,40.66,LFPG 131230Z 33011KT 8000 -RA FEW008 BKN016 08/07 Q1006 NOSIG,M
LFPG,2026-03-13 13:00,44.60,42.80,93.35,320.00,10.00,0.00,29.74,M,4.35,M,SCT,BKN,M,M,700.00,2600.00,M,M,-RA,M,M,M,M,M,M,38.77,LFPG 131300Z 32010KT 7000 -RA SCT007 BKN026 07/06 Q1007 NOSIG,M
LFPG,2026-03-13 13:30,44.60,42.80,93.35,330.00,7.00,0.00,29.71,M,4.35,M,SCT,BKN,M,M,700.00,3300.00,M,M,-RA,M,M,M,M,M,M,40.14,LFPG 131330Z 33007KT 7000 -RA SCT007 BKN033 07/06 Q1006 NOSIG,M
LFPG,2026-03-13 14:00,44.60,42.80,93.35,340.00,4.00,0.00,29.71,M,5.59,M,FEW,OVC,M,M,700.00,4500.00,M,M,-RA,M,M,M,M,M,M,42.13,LFPG 131400Z 34004KT 310V010 9000 -RA FEW007 OVC045 07/06 Q1006 NOSIG,M
LFPG,2026-03-13 14:30,44.60,42.80,93.35,M,3.00,0.00,29.71,M,6.21,M,FEW,SCT,BKN,M,700.00,3000.00,4600.00,M,-RA,M,M,M,M,M,M,43.09,LFPG 131430Z VRB03KT 9999 -RA FEW007 SCT030 BKN046 07/06 Q1006 NOSIG,M
LFPG,2026-03-13 15:00,44.60,42.80,93.35,M,3.00,0.00,29.68,M,4.97,M,SCT,SCT,BKN,M,900.00,2800.00,4000.00,M,-RA,M,M,M,M,M,M,43.09,LFPG 131500Z VRB03KT 8000 -RA SCT009 SCT028 BKN040 07/06 Q1005 NOSIG,M
LFPG,2026-03-13 15:30,44.60,42.80,93.35,240.00,3.00,0.00,29.68,M,4.97,M,SCT,BKN,M,M,800.00,4800.00,M,M,-RA,M,M,M,M,M,M,43.09,LFPG 131530Z 24003KT 190V310 8000 -RA SCT008 BKN048 07/06 Q1005 NOSIG,M
LFPG,2026-03-13 16:00,44.60,42.80,93.35,200.00,4.00,0.00,29.65,M,4.35,M,SCT,SCT,BKN,M,700.00,2000.00,4600.00,M,-RA,M,M,M,M,M,M,42.13,LFPG 131600Z 20004KT 7000 -RA SCT007 SCT020 BKN046 07/06 Q1004 NOSIG,M
LFPG,2026-03-13 16:30,44.60,42.80,93.35,210.00,4.00,0.00,29.65,M,3.73,M,SCT,BKN,M,M,900.00,2500.00,M,M,-RA,M,M,M,M,M,M,42.13,LFPG 131630Z 21004KT 6000 -RA SCT009 BKN025 07/06 Q1004 NOSIG,M
LFPG,2026-03-13 17:00,44.60,42.80,93.35,260.00,8.00,0.00,29.65,M,3.73,M,SCT,BKN,BKN,M,600.00,1100.00,2600.00,M,-RA,M,M,M,M,M,M,39.63,LFPG 131700Z 26008KT 220V300 6000 -RA SCT006 BKN011 BKN026 07/06 Q1004 NOSIG,M
LFPG,2026-03-13 17:30,44.60,42.80,93.35,280.00,8.00,0.00,29.65,M,5.59,M,FEW,BKN,M,M,1000.00,2600.00,M,M,-RA,M,M,M,M,M,M,39.63,LFPG 131730Z 28008KT 9000 -RA FEW010 BKN026 07/06 Q1004 NOSIG,M
LFPG,2026-03-13 18:00,42.80,41.00,93.29,250.00,8.00,0.00,29.65,M,6.21,M,OVC,M,M,M,3300.00,M,M,M,-RA,M,M,M,M,M,M,37.42,LFPG 131800Z 25008KT 9999 -RA OVC033 06/05 Q1004 TEMPO BKN012,M
LFPG,2026-03-13 18:30,42.80,41.00,93.29,210.00,6.00,0.00,29.62,M,6.21,M,OVC,M,M,M,4000.00,M,M,M,-RA,M,M,M,M,M,M,38.54,LFPG 131830Z 21006KT 9999 -RA OVC040 06/05 Q1003 TEMPO BKN012,M
LFPG,2026-03-13 19:00,42.80,41.00,93.29,210.00,6.00,0.00,29.62,M,6.21,M,BKN,OVC,M,M,3300.00,5000.00,M,M,-RA,M,M,M,M,M,M,38.54,LFPG 131900Z 21006KT 190V310 9999 -RA BKN033 OVC050 06/05 Q1003 NOSIG,M
LFPG,2026-03-13 19:30,42.80,41.00,93.29,210.00,7.00,0.00,29.62,M,6.21,M,OVC,M,M,M,3300.00,M,M,M,-RA,M,M,M,M,M,M,37.94,LFPG 131930Z 21007KT 9999 -RA OVC033 06/05 Q1003 NOSIG,M
LFPG,2026-03-13 20:00,42.80,41.00,93.29,210.00,5.00,0.00,29.62,M,6.21,17.00,OVC,M,M,M,2600.00,M,M,M,-RA,M,M,M,M,M,M,39.22,LFPG 132000Z 21005G17KT 180V290 9999 -RA OVC026 06/05 Q1003 NOSIG,M
LFPG,2026-03-13 20:30,42.80,41.00,93.29,170.00,4.00,0.00,29.59,M,6.21,M,OVC,M,M,M,2000.00,M,M,M,-RA,M,M,M,M,M,M,40.03,LFPG 132030Z 17004KT 150V210 9999 -RA OVC020 06/05 Q1002 NOSIG,M
LFPG,2026-03-13 21:00,42.80,41.00,93.29,M,2.00,0.00,29.59,M,6.21,M,FEW,BKN,BKN,M,900.00,1300.00,1800.00,M,M,M,M,M,M,M,M,42.80,LFPG 132100Z VRB02KT 9999 FEW009 BKN013 BKN018 06/05 Q1002 TEMPO BKN008,M
LFPG,2026-03-13 21:30,42.80,41.00,93.29,200.00,4.00,0.00,29.59,M,6.21,M,FEW,SCT,BKN,M,1600.00,3300.00,5300.00,M,M,M,M,M,M,M,M,40.03,LFPG 132130Z 20004KT 9999 FEW016 SCT033 BKN053 06/05 Q1002 TEMPO BKN013,M
LFPG,2026-03-13 22:00,42.80,41.00,93.29,190.00,5.00,0.00,29.59,M,4.97,M,FEW,SCT,BKN,M,1900.00,3300.00,5300.00,M,-RA,M,M,M,M,M,M,39.22,LFPG 132200Z 19005KT 8000 -RA FEW019 SCT033 BKN053 06/05 Q1002 TEMPO BKN013,M
LFPG,2026-03-13 22:30,42.80,41.00,93.29,220.00,7.00,0.00,29.56,M,4.97,M,FEW,BKN,BKN,M,700.00,1300.00,1800.00,M,-RA,M,M,M,M,M,M,37.94,LFPG 132230Z 22007KT 8000 -RA FEW007 BKN013 BKN018 06/05 Q1001 TEMPO BKN008,M
LFPG,2026-03-13 23:00,42.80,39.20,86.99,230.00,9.00,0.00,29.56,M,4.97,M,FEW,BKN,BKN,M,1000.00,1600.00,2100.00,M,-RA,M,M,M,M,M,M,36.94,LFPG 132300Z 23009KT 8000 -RA FEW010 BKN016 BKN021 06/04 Q1001 TEMPO BKN008,M
LFPG,2026-03-13 23:30,41.00,39.20,93.24,280.00,6.00,0.00,29.56,M,4.35,M,BKN,BKN,M,M,1100.00,2500.00,M,M,-RA,M,M,M,M,M,M,36.37,LFPG 132330Z 28006KT 7000 -RA BKN011 BKN025 05/04 Q1001 TEMPO BKN008,M
LFPG,2026-03-14 00:00,41.00,39.20,93.24,320.00,6.00,0.00,29.53,M,4.97,M,SCT,BKN,M,M,1400.00,2000.00,M,M,-RA,M,M,M,M,M,M,36.37,LFPG 140000Z 32006KT 8000 -RA SCT014 BKN020 05/04 Q1000 TEMPO BKN008,M
LFPG,2026-03-14 00:30,37.40,35.60,93.13,310.00,14.00,0.00,29.56,M,2.49,M,BKN,BKN,M,M,1000.00,1700.00,M,M,-RA,M,M,M,M,M,M,28.12,LFPG 140030Z 31014KT 4000 -RA BKN010 BKN017 03/02 Q1001 TEMPO BKN008,M
LFPG,2026-03-14 01:30,37.40,35.60,93.13,270.00,10.00,0.00,29.56,M,6.21,M,BKN,OVC,M,M,600.00,1300.00,M,M,-RA,M,M,M,M,M,M,29.74,LFPG 140130Z 27010KT 9999 -RA BKN006 OVC013 03/02 Q1001 TEMPO BKN008,M
LFPG,2026-03-14 02:00,37.40,37.40,100.00,260.00,12.00,0.00,29.56,M,6.21,M,OVC,M,M,M,600.00,M,M,M,M,M,M,M,M,M,M,28.87,LFPG 140200Z 26012KT 9999 OVC006 03/03 Q1001 TEMPO BKN013,M
LFPG,2026-03-14 02:30,37.40,35.60,93.13,260.00,10.00,0.00,29.56,M,6.21,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,29.74,LFPG 140230Z 26010KT 9999 OVC007 03/02 Q1001 TEMPO BKN013,M
LFPG,2026-03-14 03:00,37.40,37.40,100.00,250.00,11.00,0.00,29.56,M,6.21,M,OVC,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,29.29,LFPG 140300Z 25011KT 9999 OVC007 03/03 Q1001 TEMPO BKN013,M
LFPG,2026-03-14 03:30,37.40,35.60,93.13,250.00,11.00,0.00,29.56,M,6.21,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,29.29,LFPG 140330Z 25011KT 9999 OVC009 03/02 Q1001 TEMPO BKN013,M
LFPG,2026-03-14 04:00,39.20,37.40,93.19,250.00,12.00,0.00,29.59,M,6.21,M,OVC,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,31.17,LFPG 140400Z 25012KT 9999 OVC011 04/03 Q1002 TEMPO BKN008,M
LFPG,2026-03-14 04:15,37.40,35.60,93.13,250.00,10.00,0.00,29.59,M,6.21,M,SCT,OVC,M,M,1300.00,6600.00,M,M,M,M,M,M,M,M,M,29.74,COR LFPG 140415Z 25010KT 9999 SCT013 OVC066 03/02 Q1002 TEMPO BKN013,M
LFPG,2026-03-14 04:30,37.40,35.60,93.13,250.00,10.00,0.00,29.59,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.74,LFPG 140430Z 25010KT CAVOK 03/02 Q1002 TEMPO BKN013,M
LFPG,2026-03-14 05:00,37.40,35.60,93.13,270.00,8.00,0.00,29.59,M,6.21,M,FEW,BKN,M,M,1000.00,10000.00,M,M,M,M,M,M,M,M,M,30.76,LFPG 140500Z 27008KT 9999 FEW010 BKN100 03/02 Q1002 TEMPO BKN013,M
LFPG,2026-03-14 05:30,37.40,35.60,93.13,260.00,11.00,0.00,29.59,M,6.21,M,SCT,BKN,BKN,M,900.00,11000.00,14000.00,M,M,M,M,M,M,M,M,29.29,LFPG 140530Z 26011KT 9999 SCT009 BKN110 BKN140 03/02 Q1002 TEMPO BKN008,M
LFPG,2026-03-14 06:00,37.40,35.60,93.13,250.00,11.00,0.00,29.59,M,6.21,M,FEW,SCT,M,M,1000.00,10000.00,M,M,M,M,M,M,M,M,M,29.29,LFPG 140600Z 25011KT 9999 FEW010 SCT100 03/02 Q1002 TEMPO BKN013,M
LFPG,2026-03-14 06:30,37.40,35.60,93.13,250.00,10.00,0.00,29.62,M,6.21,M,SCT,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,29.74,LFPG 140630Z 25010KT 9999 SCT008 03/02 Q1003 TEMPO BKN013,M
LFPG,2026-03-14 07:00,37.40,35.60,93.13,260.00,12.00,0.00,29.62,M,6.21,M,SCT,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,28.87,LFPG 140700Z 26012KT 9999 SCT008 03/02 Q1003 TEMPO BKN013,M
LFPG,2026-03-14 07:30,37.40,35.60,93.13,250.00,12.00,0.00,29.62,M,6.21,M,SCT,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,28.87,LFPG 140730Z 25012KT 9999 SCT008 03/02 Q1003 TEMPO BKN013,M
LFPG,2026-03-14 08:00,39.20,35.60,86.79,260.00,11.00,0.00,29.65,M,6.21,M,BKN,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,31.57,LFPG 140800Z 26011KT 9999 BKN008 04/02 Q1004 TEMPO SCT020TCU,M
LFPG,2026-03-14 08:30,39.20,35.60,86.79,260.00,10.00,0.00,29.65,M,6.21,M,BKN,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,32.00,LFPG 140830Z 26010KT 9999 BKN008 04/02 Q1004 TEMPO SCT020TCU,M
LFPG,2026-03-14 09:00,41.00,37.40,86.89,270.00,10.00,0.00,29.65,M,6.21,M,BKN,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,34.25,LFPG 140900Z 27010KT 9999 BKN011 05/03 Q1004 TEMPO SCT020TCU,M
LFPG,2026-03-14 09:30,42.80,37.40,81.06,280.00,10.00,0.00,29.68,M,6.21,M,BKN,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,36.51,LFPG 140930Z 28010KT 9999 BKN014 06/03 Q1005 TEMPO SCT020TCU,M
LFPG,2026-03-14 10:00,42.80,37.40,81.06,290.00,11.00,0.00,29.68,M,6.21,M,BKN,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,36.11,LFPG 141000Z 29011KT 9999 BKN016 06/03 Q1005 TEMPO SCT020TCU,M
LFPG,2026-03-14 10:30,44.60,35.60,70.47,280.00,10.00,0.00,29.68,M,6.21,M,BKN,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,38.77,LFPG 141030Z 28010KT 250V310 9999 BKN018 07/02 Q1005 TEMPO SCT020TCU,M
LFPG,2026-03-14 11:00,44.60,37.40,75.67,280.00,11.00,0.00,29.68,M,6.21,M,SCT,SCT,M,M,2000.00,3300.00,M,M,M,M,M,M,M,M,M,38.39,LFPG 141100Z 28011KT 9999 SCT020 SCT033 07/03 Q1005 TEMPO SCT020TCU,M
LFPG,2026-03-14 11:30,48.20,37.40,66.04,280.00,10.00,0.00,29.68,M,6.21,M,SCT,SCT,M,M,2000.00,3300.00,M,M,M,M,M,M,M,M,M,43.28,LFPG 141130Z 28010KT 260V320 9999 SCT020 SCT033 09/03 Q1005 TEMPO SCT020TCU,M
LFPG,2026-03-14 12:00,46.40,35.60,65.82,280.00,9.00,0.00,29.68,M,6.21,M,SCT,SCT,M,M,2600.00,4000.00,M,M,M,M,M,M,M,M,M,41.42,LFPG 141200Z 28009KT 260V320 9999 SCT026 SCT040 08/02 Q1005 TEMPO SCT020TCU,M
LFPG,2026-03-14 12:30,46.40,35.60,65.82,300.00,4.00,0.00,29.68,M,6.21,M,SCT,SCT,M,M,2800.00,3300.00,M,M,M,M,M,M,M,M,M,44.24,LFPG 141230Z 30004KT 250V330 9999 SCT028 SCT033 08/02 Q1005 TEMPO SCT020TCU,M
LFPG,2026-03-14 13:00,48.20,35.60,61.50,270.00,8.00,0.00,29.68,M,6.21,M,FEW,BKN,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,44.07,LFPG 141300Z 27008KT 220V310 9999 FEW030TCU BKN040 09/02 Q1005 NOSIG,M
LFPG,2026-03-14 13:30,50.00,33.80,53.52,270.00,10.00,0.00,29.68,M,6.21,M,FEW,BKN,M,M,3000.00,3300.00,M,M,M,M,M,M,M,M,M,50.00,LFPG 141330Z 27010KT 250V310 9999 FEW030TCU BKN033 10/01 Q1005 TEMPO 33012G25KT 4000 -SHRA SCT020CB,M
LFPG,2026-03-14 14:00,50.00,35.60,57.51,290.00,11.00,0.00,29.68,M,6.21,M,FEW,BKN,M,M,3300.00,4000.00,M,M,SHRA,M,M,M,M,M,M,50.00,LFPG 141400Z 29011KT 9999 SHRA FEW033TCU BKN040 10/02 Q1005 TEMPO 33012G25KT 4000 -SHRA SCT020CB,M
LFPG,2026-03-14 14:30,50.00,33.80,53.52,300.00,14.00,0.00,29.68,M,6.21,M,FEW,SCT,M,M,3300.00,4000.00,M,M,SHRA,M,M,M,M,M,M,50.00,LFPG 141430Z 30014KT 9999 SHRA FEW033CB SCT040 10/01 Q1005 TEMPO 33012G25KT 4000 -SHRA SCT020CB,M
LFPG,2026-03-14 15:00,50.00,35.60,57.51,300.00,10.00,0.00,29.71,M,6.21,M,FEW,SCT,M,M,3000.00,7300.00,M,M,VCSH,M,M,M,M,M,M,50.00,LFPG 141500Z 30010KT 260V320 9999 VCSH FEW030TCU SCT073 10/02 Q1006 TEMPO 33012G25KT 4000 -SHRA SCT020CB,M
LFPG,2026-03-14 15:30,50.00,35.60,57.51,290.00,10.00,0.00,29.71,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,VCSH,M,M,M,M,M,M,50.00,LFPG 141530Z 29010KT 260V320 9999 VCSH FEW030TCU 10/02 Q1006 NOSIG,M
LFPG,2026-03-14 16:00,50.00,35.60,57.51,300.00,8.00,0.00,29.71,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,VCSH,M,M,M,M,M,M,50.00,LFPG 141600Z 30008KT 9999 VCSH FEW030TCU 10/02 Q1006 NOSIG,M
LFPG,2026-03-14 16:30,50.00,35.60,57.51,320.00,12.00,0.00,29.71,M,6.21,M,FEW,SCT,M,M,3000.00,3300.00,M,M,M,M,M,M,M,M,M,50.00,LFPG 141630Z 32012KT 9999 FEW030TCU SCT033 10/02 Q1006 NOSIG,M
LFPG,2026-03-14 17:00,50.00,35.60,57.51,330.00,9.00,0.00,29.74,M,6.21,M,SCT,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 141700Z 33009KT 9999 SCT040 10/02 Q1007 NOSIG,M
LFPG,2026-03-14 17:30,48.20,33.80,57.25,340.00,8.00,0.00,29.74,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,44.07,LFPG 141730Z 34008KT 9999 FEW040 09/01 Q1007 NOSIG,M
LFPG,2026-03-14 18:00,46.40,33.80,61.26,350.00,8.00,0.00,29.77,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,41.85,LFPG 141800Z 35008KT 9999 FEW040 08/01 Q1008 NOSIG,M
LFPG,2026-03-14 18:30,44.60,32.00,61.01,330.00,5.00,0.00,29.77,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.36,LFPG 141830Z 33005KT CAVOK 07/00 Q1008 NOSIG,M
LFPG,2026-03-14 19:00,44.60,32.00,61.01,330.00,6.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.71,LFPG 141900Z 33006KT CAVOK 07/00 Q1009 NOSIG,M
LFPG,2026-03-14 19:30,42.80,33.80,70.27,360.00,5.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.22,LFPG 141930Z 36005KT CAVOK 06/01 Q1009 NOSIG,M
LFPG,2026-03-14 20:00,42.80,33.80,70.27,340.00,6.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.54,LFPG 142000Z 34006KT CAVOK 06/01 Q1010 NOSIG,M
LFPG,2026-03-14 20:30,41.00,33.80,75.32,350.00,7.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,LFPG 142030Z 35007KT CAVOK 05/01 Q1010 NOSIG,M
LFPG,2026-03-14 21:00,41.00,33.80,75.32,360.00,10.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.25,LFPG 142100Z 36010KT CAVOK 05/01 Q1011 NOSIG,M
LFPG,2026-03-14 21:30,39.20,33.80,80.78,350.00,12.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.17,LFPG 142130Z 35012KT CAVOK 04/01 Q1011 NOSIG,M
LFPG,2026-03-14 22:00,39.20,33.80,80.78,330.00,7.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.56,LFPG 142200Z 33007KT CAVOK 04/01 Q1011 NOSIG,M
LFPG,2026-03-14 22:30,37.40,33.80,86.69,310.00,8.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.76,LFPG 142230Z 31008KT CAVOK 03/01 Q1012 NOSIG,M
LFPG,2026-03-14 23:00,37.40,33.80,86.69,360.00,5.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.81,LFPG 142300Z 36005KT CAVOK 03/01 Q1012 NOSIG,M
LFPG,2026-03-14 23:30,37.40,33.80,86.69,20.00,2.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.40,LFPG 142330Z 02002KT CAVOK 03/01 Q1012 NOSIG,M
LFPG,2026-03-15 00:00,37.40,32.00,80.64,310.00,3.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,LFPG 150000Z 31003KT CAVOK 03/00 Q1012 NOSIG,M
LFPG,2026-03-15 00:30,35.60,32.00,86.58,340.00,2.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.60,LFPG 150030Z 34002KT CAVOK 02/00 Q1013 NOSIG,M
LFPG,2026-03-15 01:00,35.60,32.00,86.58,0.00,0.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.60,LFPG 150100Z 00000KT CAVOK 02/00 Q1013 NOSIG,M
LFPG,2026-03-15 01:30,35.60,32.00,86.58,320.00,2.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.60,LFPG 150130Z 32002KT CAVOK 02/00 Q1013 NOSIG,M
LFPG,2026-03-15 02:00,35.60,32.00,86.58,300.00,3.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.80,LFPG 150200Z 30003KT CAVOK 02/00 Q1013 NOSIG,M
LFPG,2026-03-15 02:30,33.80,32.00,93.02,290.00,4.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,LFPG 150230Z 29004KT CAVOK 01/M00 Q1014 NOSIG,M
LFPG,2026-03-15 03:00,33.80,32.00,93.02,320.00,4.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.52,LFPG 150300Z 32004KT CAVOK 01/M00 Q1014 NOSIG,M
LFPG,2026-03-15 03:30,33.80,30.20,86.48,0.00,0.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.80,LFPG 150330Z 00000KT CAVOK 01/M01 Q1014 NOSIG,M
LFPG,2026-03-15 04:00,33.80,32.00,93.02,270.00,2.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.80,LFPG 150400Z 27002KT CAVOK 01/M00 Q1014 NOSIG,M
